seed_delta,kenpom_rank_delta,adj_efficiency_margin_delta,adj_o_delta,adj_d_delta,tempo_delta,three_pt_pct_delta,efg_pct_delta,turnover_rate_delta,ft_rate_delta,oreb_pct_delta,conference_strength_delta,coach_apps_delta,close_game_wpct_delta,variance_delta,experience_score_delta,draft_prospects_delta,win_pct_delta,last_10_win_pct_delta,seed_a_val,seed_b_val,higher_seed_kenpom,aem_sum,tempo_avg,hist_seed_win_rate,round_num,seed_kenpom_gap_delta,outcome,year,round,region,team_a,team_b
-5,12,0.5984783811029963,-3.012880098814719,-3.611358479917712,-0.6207370142487889,-0.015927248474556233,-0.05688375569196924,0.08322066374146911,-0.03938989858372255,-5.916061588500693,-4.966013197774493,1,-0.1586561567842053,-3.330030306778303,1.0214219938002307,2,-0.1991421588991904,-0.21827035506682202,6,11,17,22.45691017330442,67.94578659715177,0.627,1,-32,0,2024,R64,East,BYU,Duquesne
-11,-131,12.99075591526097,4.259892186845249,-8.730863728415727,-1.6271166003286055,0.04167449918941174,-0.012091781194905282,0.05409159511553807,-0.007957033039802275,-0.6307814482749095,2.5275432463500103,0,0.23638251293972612,-2.4996926884543385,-1.5,0,0.2024368061592713,0.05578714994191125,3,14,11,28.730347246845085,63.913982682353264,0.857,1,49,1,2024,R64,East,Illinois,Morehead State
-3,-53,7.939179500882565,-0.07199289047461832,-8.011172391357178,-8.624897609160584,0.00638319397855891,0.02063700032064819,0.03530160934387119,-0.016442106026561765,-2.3093271111138485,1.1473806355272176,-2,0.07584823158428144,-2.298272113807622,-0.9871303769860891,0,-0.06549108295445427,-0.11564187263334569,7,10,18,24.449028248296393,68.86457085124414,0.608,1,38,1,2024,R64,East,Washington State,Drake
-13,-79,26.777589795872416,7.2104267484740205,-19.567163047398395,-0.11852714465217673,0.036924678980317316,0.05048510247360927,0.0030037738953527238,-0.07068526054254448,-3.9217884971623747,4.412167840798604,9,0.17882444384767887,-8.646792682748957,-1.5,2,0.36290235148091055,0.054022720445263794,2,15,14,22.017880341795518,72.53143226427078,0.938,1,-39,1,2024,R64,East,Iowa State,South Dakota State
-15,-76,45.297100456760376,18.779568634322985,-26.517531822437405,7.584745692966081,0.019073374029340895,0.05459922835893016,0.039813855840931084,-0.07614912248999484,-2.8722955156827936,3.6518941298602403,23,0.6027779442922317,-1.204385104290532,-1.5,3,0.30221792506573575,0.13602760019007698,1,16,3,20.830277570125915,69.83069489418332,0.991,1,-80,1,2024,R64,Midwest,Purdue,Grambling
-1,3,11.368046231758079,6.055205212067605,-5.312841019690467,-1.9351549861637096,0.006145622075046098,0.0013927071787018797,0.05703604940654999,0.09610853285043414,6.100084572518419,-1.3609017080238828,-6,-0.1588698984681511,3.727979407817317,-1.3611658196188001,2,0.017923080566579208,-0.05976406558350511,8,9,28,27.10050790021773,73.75131489725473,0.512,1,-8,1,2024,R64,Midwest,Utah State,TCU
-7,-38,13.049140479836922,10.14100998027024,-2.9081304995666812,10.721077238921147,-0.01933455305833348,0.052247526073512685,-0.008014805710632095,0.1269833648918699,7.747590973560776,-2.0708818132690445,-2,0.26263635175392974,-2.447005251765857,-1.5,3,-0.06838511903167543,0.044958072489371004,5,12,16,20.527796464913756,67.5782618899172,0.649,1,3,1,2024,R64,Midwest,Gonzaga,McNeese
-9,-89,19.621256375018,3.816870666987967,-15.804385708030026,0.007866281983424983,0.009630164689675258,0.035648027750330435,-0.00890472558198338,0.19359549091614014,1.0568585730949671,1.6741756708860787,5,-0.05149518381189755,-0.3024722783989784,-0.15954988129573078,2,-0.005718533982524088,-0.11149591522763724,4,13,19,15.686027725026468,66.17365600359477,0.8,1,33,1,2024,R64,Midwest,Kansas,Samford
-5,2,8.213579741850015,1.4895582886679506,-6.724021453182061,-4.462251799532595,0.023136842245724598,-0.02220370455027898,-0.019094794019872574,-0.07159513356516212,-1.2184990164225873,0.5415589396684117,-1,0.05478216936282876,-1.0353896568070127,0.7288778631121513,2,-0.0034121385036912644,0.17889018223100817,6,11,38,25.543197432686487,67.96515844771513,0.627,1,-22,0,2024,R64,Midwest,South Carolina,Oregon
-11,-107,15.825150426682635,4.0057693378348915,-11.819381088847734,-0.9577344578280815,0.06940452838387079,-0.03798401359609471,-0.024438471745605095,-0.054879411733273153,-4.170402369621872,4.350979243029746,1,-0.025396926710188672,1.2839668573700926,-1.5,0,0.23104501439299274,0.015045271587711406,3,14,17,14.71748884527529,69.07770227988796,0.857,1,25,1,2024,R64,Midwest,Creighton,Akron
-3,-10,12.806446830445728,11.098254925527769,-1.7081919049179533,11.190371375047775,0.026499750258471066,-0.008156959544453168,-0.04192931454201959,-0.06315487063802883,-8.786969601379543,2.7413230552268413,-2,0.15718685726883597,-1.3292988571761253,0.9286087296521135,2,0.021394049570663376,-0.11192331775599285,7,10,41,9.192492400106241,62.88261985509258,0.608,1,-5,1,2024,R64,Midwest,Texas,Colorado State
-13,-118,31.425937505397247,13.96367629204559,-17.462261213351653,3.9796631117961,-0.0306244416153324,0.07344416065407555,-0.01740129226959858,-0.08159908438030494,-2.2285744058401633,4.293362550496701,14,0.18378880248443202,-4.826370490783049,-1.5,2,0.20521331425110034,0.3035965769586815,2,15,11,20.242987725026854,65.78129809037799,0.938,1,0,1,2024,R64,Midwest,Tennessee,Saint Peters
-15,-203,34.13169361998752,9.892937005631765,-24.23875661435575,-5.364874681178037,-0.004384368334582334,0.0076247741198518515,-0.013265598877531842,0.10813957409831343,-3.9566677033844115,5.515111403212495,18,0.41511314548129674,-3.369750285582093,-0.9681314055764636,1,0.3501999143577047,0.3533365030870922,1,16,5,21.787897123717162,71.9268510500408,0.991,1,47,1,2024,R64,South,Houston,Longwood
-1,24,-5.344993844718479,2.27811671397329,7.623110558691764,0.18399891295455006,-0.015101942530394319,-0.05835441783213391,-0.03389945560193647,0.07561968630913801,3.2445450043495185,-4.069673537631886,-2,0.11299844871008641,0.9780099842922212,-1.1421464382444944,-1,-0.06075940664233548,0.14220679684089887,8,9,34,13.098830795824673,66.59468063229784,0.512,1,-29,0,2024,R64,South,Nebraska,Texas A&M
-7,-50,15.748943878282322,4.6339926430819816,-11.114951235200337,2.0178334147800356,0.02578179496280264,0.026627095600485595,0.07467178560568516,-0.09996264496666873,6.002970538178225,2.2228370198600707,5,-0.04181454838694332,0.5997023925232483,-0.26477824695036123,-1,0.2547636642575355,0.20081460597452838,5,12,33,10.716322210404009,63.33153919401808,0.649,1,15,0,2024,R64,South,Wisconsin,James Madison
-9,-93,14.010477131384535,8.180016210706185,-5.830460920678348,3.4521586814080507,0.002929346455538495,0.003994575744861062,0.06424214845631826,0.05002922295459189,-1.3224501777156092,3.298524301033945,0,0.07327484829535835,1.3215465125512402,-1.5,2,0.19047201541668413,-0.09936570826966296,4,13,13,16.779383816170036,74.91607738987747,0.8,1,37,1,2024,R64,South,Duke,Vermont
-5,-6,7.309690367742557,6.113382362667664,-1.196308005074897,-0.27783090253544174,-0.015712180529349085,0.03432900436104863,-0.02281857147916816,0.02429988790109827,-4.112410569639071,1.3044095484196705,2,-0.18314377186779834,6.11651943533694,-0.005892532204858192,1,0.03343228469050852,-0.06142501751505536,6,11,47,15.335774459461252,63.0080806825459,0.627,1,-14,0,2024,R64,South,Texas Tech,NC State
-11,-101,19.858248063569512,5.016573335165731,-14.841674728403774,9.405371279990263,0.0015001357298674023,0.0020183019629672616,-0.005836120896106328,-0.03603602853327159,-5.774295292987034,2.586136221563066,10,-0.027859816026429673,-2.2169901677743287,-1.5,1,-0.019725072253213294,0.01750967017649141,3,14,20,16.209131735763215,62.26550463148863,0.857,1,19,0,2024,R64,South,Kentucky,Oakland
-3,13,1.5807808048833998,7.457204280466399,5.87642347558301,8.196097565880976,0.004375053009788132,-0.007834309229040048,-0.013318435621970354,0.10054162639157666,-9.344175951146894,-1.0376567468268827,16,0.12697514304487256,5.242250308599896,-0.1391994657968869,1,0.02251379311619428,0.2993655305880971,7,10,36,18.758062544212425,69.48921921476611,0.608,1,-28,0,2024,R64,South,Florida,Colorado
-13,-156,22.328935696594165,19.130513327774324,-3.1984223688198483,-7.287282266850923,0.029283531475609026,-0.01938380140283036,0.055624300274281974,-0.01422556310368095,0.07194169106350756,4.362879831148242,11,-0.09374756991492461,2.6608944643171064,-1.5,-1,-0.04560949512902279,-0.08255455516198329,2,15,16,14.340974551105509,70.07831517619844,0.938,1,38,1,2024,R64,South,Marquette,Western Kentucky
-15,-190,46.07486336094071,19.94269993581993,-26.13216342512078,1.8033528335850946,0.025518065689168312,0.08821851855943824,0.04543403745258334,-0.07662922947969975,0.2530102856135201,4.981273351122073,7,0.15895291800347322,-4.095814302715318,-1.5,3,0.3037312352841659,0.3736794012592134,1,16,2,19.669063607308402,71.52472538137422,0.991,1,34,1,2024,R64,West,UNC,Wagner
-1,-29,13.402503961200248,5.9945239418617575,-7.407980019338481,10.515203160344306,-0.057457033809247604,0.027647799679875074,0.0014370428354381348,0.007703936703768177,0.03979203352005811,3.385155717347081,5,-0.057051112915214586,-0.4307886966640364,0.5806817994220399,1,0.2443276349004706,0.1192619604803472,8,9,15,31.099908756232374,63.96854249479979,0.512,1,24,0,2024,R64,West,Mississippi State,Michigan State
-7,-50,5.737747722234278,4.8236566402250105,-0.9140910820092785,-3.73778655005421,0.005059676992000939,-0.013065979773779102,-0.04602856827188759,-0.07953192884413654,1.637055861892101,1.4341175177038488,4,0.550658747738721,-4.325634422518409,-1.5,2,0.3039757113254027,0.4092407638440486,5,12,10,26.080119903655667,71.864935825943,0.649,1,15,0,2024,R64,West,Saint Marys,Grand Canyon
-9,-29,24.376652870898006,6.164228146397491,-18.212424724500522,2.663869708882615,0.025303214651138384,0.05661769907905223,0.02977736009620824,0.03654336670940517,0.17328036998624086,3.7861972121924454,3,0.2649610875454857,-4.841609141263147,-0.44381067062302204,0,0.19814291730500289,-0.03416127689997561,4,13,24,29.233362185208634,70.20358930802234,0.8,1,-27,1,2024,R64,West,Alabama,College of Charleston
-5,-39,6.3837587903948325,-11.217652081774887,-17.601410872169723,6.46247492233087,0.022393662657849922,-0.01033168780488758,0.004416359975080497,-0.13451878064272194,-2.7761964511453954,2.088964646204641,6,-0.07482643271917622,0.2015213817755761,-1.5,0,0.08737761444527359,0.3010759907739581,6,11,32,28.237594415945477,67.92297808760684,0.627,1,19,1,2024,R64,West,Clemson,New Mexico
-11,-94,14.645622081989625,1.9587535585255438,-12.686868523464085,6.540626516709892,-0.003673505580840619,0.030121478636961907,-0.021817179533390185,0.18829716693100007,3.84575619279639,2.776300236501522,7,0.03520492952253007,0.4524693739954042,-0.20150047145696526,2,-0.007705653710791793,-0.2575612454281352,3,14,17,24.026775561460365,66.46627087966014,0.857,1,12,1,2024,R64,West,Baylor,Colgate
-3,-10,2.8791816654448024,0.7781384749514615,-2.1010431904933284,1.1847237538571704,-0.03478799182284037,-0.03216501113893444,0.03423439478114135,0.04865773577129795,0.797808922828068,-0.27571176864290736,11,-0.07079191701161897,1.1754622173325533,0.606429460373163,-2,-0.005752653626544424,-0.2197089004806435,7,10,45,22.753178947484358,70.62634360533531,0.608,1,-5,1,2024,R64,West,Dayton,Nevada
-13,-142,26.835921200794754,14.251887437340159,-12.584033763454599,9.992968549415224,0.020909592911314834,-0.009695235782005374,0.08992121045104443,-0.048523175867626056,-0.14704453184941357,2.752458080596165,7,-0.14267808349000027,-0.6862084084055091,-1.5,2,0.12219834567539456,-0.09442416913545026,2,15,7,20.486552487198022,68.04829216107653,0.938,1,24,1,2024,R64,West,Arizona,Long Beach State
-8,-19,16.409826229029107,10.800865338053157,-5.6089608909759505,-0.679265881462328,0.017567969265490035,-0.009387606159477091,0.011963380889081304,0.0076037306210728905,6.941632864799207,0.9455675462031179,8,-0.037324493279790705,3.4394857265437366,-0.9233737306719938,2,0.16568611719577764,0.5075970791491926,1,9,4,38.07108091659392,65.46415149588866,0.6547534606063192,2,-27,1,2024,R32,East,UConn,Northwestern
-8,-39,13.458023355669727,2.076313178973109,-11.381710176696615,-8.400300574490018,0.011975322430505364,-0.004830840432671235,-0.004837188022750349,0.15177685673337293,1.1915961689589167,3.5743273812072998,3,-0.08873800138507004,3.4788677924799885,0.6657173098825755,2,0.19528433188392125,0.07424030659072667,5,13,36,26.574412978389514,67.72048121684219,0.6547534606063192,2,-11,1,2024,R32,East,San Diego State,Yale
-8,-6,9.931335684952316,-0.7552023009462943,-10.68653798589861,-5.155730722087199,0.006045834430719266,-0.0144227418888494,0.08659140379530289,-0.015589740741442593,-0.911539339673574,-2.015393135374498,0,0.10715627664209748,-2.5831757806970828,-0.44393008543668255,0,-0.10436234167911629,-0.25213738033364397,3,11,11,31.789767477153738,65.67828974323257,0.6547534606063192,2,-31,1,2024,R32,East,Illinois,Duquesne
-5,-4,8.203631194244487,-3.4884644425625027,-11.692095636806997,7.920046645280834,0.03269361411506144,-0.005399940679207016,-0.0056088605292029525,-0.010623117031152485,5.199205093374211,0.6099250799700284,8,-0.13523994215558643,-3.9916397476339185,-0.9372450300001791,1,0.22135613305382962,0.14863160355412341,2,7,14,40.59183894342345,68.51214536930428,0.598687660112452,2,-24,1,2024,R32,East,Iowa State,Washington State
-7,-28,13.829411947455242,1.526846752608023,-12.302565194847233,0.8393303364934752,-0.009363577179573757,0.0469178787040152,-0.023516078808206886,-0.10653601200454055,-5.853403229144391,1.4186700802373924,19,0.6247688217844288,-2.1963381330088065,-1.4352855985918902,1,0.23979193451791014,-0.00810933554274007,1,8,3,52.29796607943105,73.20340257241962,0.6364525402815664,2,-13,1,2024,R32,Midwest,Purdue,Utah State
1,-3,-0.8651735776468961,8.524058913442019,9.389232491088904,6.761211364791279,-0.026177606728553682,-0.011292086830409831,0.014332067465552434,-0.011914770831537136,-0.8284152734294814,-1.85665238989391,-5,0.29613186702211314,1.628590103828298,-1.5,1,0.09224907547184635,0.04107567967251269,5,4,16,34.44211052239757,69.55819482698213,0.48001065984441826,2,9,1,2024,R32,Midwest,Gonzaga,Kansas
-8,-21,6.606510790560726,3.4218940803782374,-3.184616710182482,-1.5974492965075058,0.05653453192915853,-0.09022299963322844,-0.03882215646319684,-0.09590220608752309,-6.328163221841194,2.8769838164788397,-6,-0.02766229148085464,0.9228383090768055,-0.2836954533505196,-1,0.1524898767924281,-0.04804070812118888,3,11,17,23.936128481397198,69.39755969922767,0.6547534606063192,2,-16,1,2024,R32,Midwest,Creighton,Oregon
-5,-30,14.834992999936066,3.048151570735172,-11.78684142920089,-0.7066758963404283,-0.011357765468266834,0.04169705262879686,-0.006431012223974325,0.03923117559862621,3.553292667211423,0.5008544199709526,12,-0.19220876849025859,-1.4912099759053064,-0.8274742704621119,0,0.09173504245847663,0.07126955281033664,2,7,11,36.83393223048803,68.12446759444626,0.598687660112452,2,2,1,2024,R32,Midwest,Tennessee,Texas
-8,-29,18.737883051580766,6.65833918993556,-12.079543861645206,2.7417325336312217,-0.01021369966726321,-0.002224962315637291,-0.004016344651101428,-0.04497488334200006,0.9542149773876858,0.04773837908806655,15,0.19939774279594652,-4.296608189771996,-1.5,0,0.19485964091879593,0.4160661536559521,1,9,5,37.18170769212392,67.87354744263617,0.6547534606063192,2,-17,1,2024,R32,South,Houston,Texas A&M
-8,-70,17.91124130771644,8.115319135083055,-9.795922172633382,14.319534243953434,-0.00850896367904258,0.020895957722043446,0.0478102754639691,-0.015019355557987113,-0.1962686425307183,2.532039894147473,0,0.10744760157137467,-0.45789794411455986,-1.5,1,0.32413524951001427,0.23265547313667212,4,12,13,12.878619639838128,69.48238960860478,0.6547534606063192,2,29,1,2024,R32,South,Duke,James Madison
-3,-68,5.8376002097624955,-2.7643003966153117,-8.60190060637781,5.584177142320122,0.025295544094902256,-0.02216302958621902,-0.009463115406258438,-0.06864812527294423,1.2189728142811411,0.6641538139787787,0,0.05469021474986119,-4.044504061456532,-1.5,0,-0.12554400418710954,0.003812452940639921,11,14,53,2.1884838819562002,60.354907562653565,0.5597136492671929,2,23,1,2024,R32,South,NC State,Oakland
-8,-20,9.746314254185325,17.517020769909138,7.770706515723816,1.0435036109473543,0.0182880095184354,-0.010115915093258154,0.029251502401264257,0.009634469216398878,-3.9697139379351007,0.8258508261853548,11,-0.15218946830751945,3.767960979615962,-1.5,0,0.06431818401090439,0.2931562244071615,2,10,16,26.92359599351435,65.91292223729931,0.6547534606063192,2,-23,1,2024,R32,South,Marquette,Colorado
-8,-42,24.023261086608493,10.232274923851818,-13.790986162756667,13.715460883539144,0.018552240689485022,0.07760877447374614,0.030742847919387528,-0.0696012005579032,-4.522686496371822,5.1271215273128,7,0.24497166850878843,-1.9366332687949814,0.32887180061195487,3,0.36686934639371427,0.3292288501883315,1,9,2,41.72066588164062,65.5686713563972,0.6547534606063192,2,-4,1,2024,R32,West,UNC,Michigan State
-8,-36,16.633821437342625,8.658663366743426,-7.975158070599207,-2.198304938506439,0.027965408637685485,0.018922755994617124,-0.02722226803947167,0.008634493494337037,-6.61432932306181,1.8804919895407193,4,0.5534052399885545,-5.89994764394857,-1.5,0,0.2908786120009086,0.29652567279374287,4,12,24,36.976193618764015,72.63467663171687,0.6547534606063192,2,-5,1,2024,R32,West,Alabama,Grand Canyon
-3,-15,2.0255222185548405,6.094841417786057,4.0693191992312165,-1.4176314107571812,-0.021386336919674453,-0.021089270773390623,-0.05273735918959352,0.1810384255432932,6.250748544104862,-0.5115562468221788,1,0.07341263605585174,-0.8302765891120192,1.5,1,-0.021253286846631858,-0.24376172109316685,3,6,17,36.64687542489515,70.44539984339369,0.5597136492671929,2,-2,1,2024,R32,West,Baylor,Clemson
-5,-38,10.845056537531807,5.177235573243763,-5.667820964288055,1.8260709535202437,0.05731662558159689,-0.01208166234482888,0.02301111154862795,-0.09351781489976962,-8.317402563096582,-0.21136211292157236,-5,0.060461857698107246,-6.590845261162535,-1.4570847012886583,2,0.18715222198892378,0.12105584581088358,2,7,7,36.477417150460965,72.13174095902403,0.598687660112452,2,10,1,2024,R32,West,Arizona,Dayton
-4,-32,7.224235405781894,8.288842382013925,1.064606976232028,1.6041876255603142,0.022136589086897973,-0.017200576668862988,0.02652428948315444,-0.08084633349992276,4.468511827755787,1.335132362463697,5,0.05738427172852034,-3.07641510416882,-1.5,0,0.112828720822998,0.17632337282308075,1,5,4,47.25667173984114,64.32242474237734,0.5793242521487495,3,6,1,2024,S16,East,UConn,San Diego State
